Transaction_ID,Order_ID,Payment_Mode,Amount,Transaction_Status
TXN701892,504328,Cash,279.46,Failed
TXN701893,504186,Wallet,191.43,Success
TXN701894,503151,Wallet,1106.31,Success
TXN701895,501532,Debit Card,1188.82,Success
TXN701896,504157,Credit Card,748.88,Failed
TXN701897,502341,,1151.69,Failed
TXN701898,504957,Cash,743.7,Success
TXN701899,500047,Credit Card,343.01,Success
TXN701900,503990,Credit Card,-94.67,Success
TXN701901,502061,Cash,1200.25,Success
TXN701902,503872,Debit Card,477.09,Pending
TXN701903,501757,Credit Card,184.97,Success
TXN701904,502373,Cash,886.19,Success
TXN701905,502598,Cash,890.35,Success
TXN701906,501335,Debit Card,1124.89,Success
TXN701907,500492,Credit Card,756.98,Failed
TXN701908,500367,Cash,715.56,Success
TXN701909,504477,,340.61,Success
TXN701910,500196,,1091.61,Success
TXN701911,500952,Cash,768.79,Success
TXN701912,503554,,-38.31,Success
TXN701913,503856,UPI,534.83,Success
TXN701914,504550,Credit Card,1161.84,Success
TXN701915,501586,Cash,755.99,Success
TXN701916,503412,Cash,1079.69,Success
TXN701917,503381,UPI,1176.26,Pending
TXN701918,500343,Credit Card,1389.6,Success
TXN701919,503747,UPI,744.18,Failed
TXN701920,502223,Debit Card,455.55,Success
TXN701921,502710,Debit Card,1387.23,Failed
TXN701922,502882,Credit Card,355.99,Success
TXN701923,503719,Credit Card,369.13,Success
TXN701924,503836,,382.42,Failed
TXN701925,501792,Wallet,436.81,Refunded
TXN701926,501596,UPI,1351.23,Pending
TXN701927,500011,UPI,719.45,Failed
TXN701928,504940,UPI,163.07,Success
TXN701929,501842,UPI,330.26,Success
TXN701930,504707,UPI,644.84,Success
TXN701931,504935,UPI,1368.7,Success
TXN701932,500981,Cash,900.46,Refunded
TXN701933,501473,Cash,564.24,Success
TXN701934,503988,UPI,1082.64,Refunded
TXN701935,503999,Wallet,1105.96,Success
TXN701936,500009,UPI,231.03,Success
TXN701937,501432,Cash,197.92,Success
TXN701938,500761,Debit Card,1162.58,Success
TXN701939,501396,UPI,688.58,Failed
TXN701940,501825,Cash,1317.79,Success
TXN701941,502982,Cash,1053.23,Failed
TXN701942,502285,Credit Card,520.44,Refunded
TXN701943,501499,Debit Card,1298.49,Success
TXN701944,503141,UPI,1303.38,Failed
TXN701945,500499,Cash,1256.06,Success
TXN701946,500467,Wallet,884.86,Success
TXN701947,501262,Wallet,1238.32,Pending
TXN701948,500782,Credit Card,154.05,Success
TXN701949,501343,Wallet,793.45,Success
TXN701950,504538,UPI,1148.4,Success
TXN701951,502052,UPI,812.41,Success
TXN701952,502278,Debit Card,549.3,Success
TXN701953,502475,Credit Card,901.65,Success
TXN701954,501214,Cash,150.15,Failed
TXN701955,501692,UPI,367.32,Success
TXN701956,503620,,199.22,Success
TXN701957,502604,Credit Card,399.18,Failed
TXN701958,503102,Cash,1101.64,Pending
TXN701959,502767,UPI,297.25,Success
TXN701960,504442,Cash,410.68,Pending
TXN701962,501108,UPI,953.04,Success
TXN701963,500095,UPI,1379.82,Success
TXN701964,502063,,248.72,Success
TXN701965,500679,UPI,1047.41,Failed
TXN701966,503560,,347.55,Success
TXN701967,503815,UPI,1357.38,Success
TXN701968,502220,UPI,840.25,Success
TXN701969,501614,Cash,790.09,Failed
TXN701970,504619,Cash,583.98,Success
TXN701971,502062,Wallet,489.69,Success
TXN701972,503026,Cash,989.44,Success
TXN701973,504869,Credit Card,859.34,Success
TXN701974,500415,,419.06,Success
TXN701975,503303,Wallet,263.1,Success
TXN701976,504214,Wallet,582.94,Failed
TXN701977,503664,Cash,724.96,Success
TXN701978,503294,Debit Card,1112.85,Success
TXN701979,504134,,921.33,Pending
TXN701980,504451,Wallet,802.21,Success
TXN701981,502770,Credit Card,984.37,Failed
TXN701982,501426,Cash,1142.32,Failed
TXN701983,502216,Wallet,856.08,Success
TXN701984,501964,,745.52,Success
TXN701985,500758,Debit Card,868.36,Success
TXN701986,504196,UPI,999.56,Success
TXN701987,502014,,145.92,Pending
TXN701988,500939,UPI,489.33,Success
TXN701989,503787,,570.75,Success
TXN701990,502123,UPI,1170.48,Pending
TXN701991,500960,Cash,966.37,Failed
TXN701992,504568,Cash,1034.67,Pending
TXN701993,503060,UPI,1307.43,Success
TXN701994,500744,Wallet,-64.47,Failed
TXN701995,503152,UPI,262.01,Success
TXN701996,502090,Credit Card,1010.74,Success
TXN701997,502810,Debit Card,1011.45,Refunded
TXN701998,503369,UPI,368.88,Failed
TXN701999,501154,,1021.15,Success
TXN702000,500061,Wallet,397.03,Success
TXN702001,503452,UPI,1354.6,Failed
TXN702002,501386,Wallet,478.14,Failed
TXN702003,503234,Cash,1301.99,Success
TXN702004,501372,Debit Card,1094.73,Success
TXN702005,504065,Cash,1136.26,Success
TXN702006,503379,,704.45,Pending
TXN702007,501320,Cash,1236.39,Success
TXN702008,502445,Credit Card,684.02,Success
TXN702009,503510,Cash,512.27,Success
TXN702010,501033,Cash,608.12,Pending
TXN702011,501229,,395.76,Success
TXN702012,501915,Wallet,900.11,Success
TXN702013,500226,,998.5,Success
TXN702014,503689,Credit Card,427.31,Failed
TXN702015,504739,Debit Card,138.92,Success
TXN702016,504094,Cash,1124.29,Success
TXN702017,504587,Debit Card,1281.14,Success
TXN702018,504062,UPI,394.39,Success
TXN702019,500678,Wallet,637.05,Success
TXN702020,504325,Credit Card,452.95,Success
TXN702021,500284,Credit Card,559.92,Success
TXN702022,500819,Cash,755.56,Success
TXN702023,502775,,1301.85,Success
TXN702024,503175,UPI,1274.33,Pending
TXN702025,502569,Credit Card,1218.25,Success
TXN702026,500695,Cash,701.05,Success
TXN702027,502515,Debit Card,1065.95,Success
TXN702028,502402,UPI,1123.74,Success
TXN702029,502332,Debit Card,290.58,Success
TXN702030,503131,Credit Card,1041.2,Success
TXN702031,501345,Credit Card,831.12,Pending
TXN702032,503918,Cash,730.85,Success
TXN702033,501483,Debit Card,545.37,Success
TXN702034,502846,Cash,1304.91,Success
TXN702035,504457,Credit Card,1346.49,Success
TXN702036,500515,,1290.67,Success
TXN702037,502490,,593.82,Failed
TXN702038,501739,Wallet,1253.31,Pending
TXN702039,504697,UPI,1362.57,Failed
TXN702040,500023,Debit Card,692.95,Refunded
TXN702041,502908,UPI,613.39,Success
TXN702042,504095,Credit Card,160.34,Success
TXN702043,503495,UPI,645.37,Refunded
TXN702044,501347,Credit Card,1064.85,Success
TXN702045,504043,Cash,818.31,Pending
TXN702046,502297,Cash,-8.09,Success
TXN702047,501205,Debit Card,982.47,Pending
TXN702048,504557,Wallet,1315.42,Pending
TXN702049,500458,Credit Card,981.18,Failed
TXN702050,501761,UPI,643.32,Failed
TXN702051,500746,Debit Card,1306.47,Refunded
TXN702052,504373,Cash,828.32,Refunded
TXN702053,504362,Cash,632.78,Success
TXN702054,500075,,810.41,Success
TXN702055,501545,UPI,452.55,Success
TXN702056,504892,Cash,828.11,Success
TXN702057,504979,UPI,1098.76,Success
TXN702058,503292,UPI,379.76,Failed
TXN702059,500808,Cash,152.79,Refunded
TXN702060,502575,Credit Card,1078.0,Failed
TXN702061,503945,,458.74,Success
TXN702062,502274,UPI,994.07,Success
TXN702063,501884,UPI,590.4,Success
TXN702064,500289,Cash,675.64,Success
TXN702065,502742,Debit Card,1071.44,Success
TXN702066,504274,Cash,292.89,Success
TXN702067,502614,Wallet,394.52,Success
TXN702068,503624,Debit Card,1078.48,Success
TXN702069,501854,UPI,1062.64,Success
TXN702070,503282,Credit Card,996.4,Success
TXN702071,501312,Wallet,427.72,Success
TXN702072,501305,UPI,779.51,Success
TXN702073,504313,Credit Card,1281.33,Success
TXN702074,503231,UPI,1183.69,Refunded
TXN702075,502201,Cash,1260.34,Pending
TXN702076,504369,UPI,862.47,Success
TXN702077,500072,Cash,319.86,Refunded
TXN702078,503821,Cash,694.74,Failed
TXN702079,501804,Cash,619.9,Failed
TXN702080,500643,Cash,242.31,Success
TXN702081,502960,,826.27,Failed
TXN702082,503931,Cash,389.99,Refunded
TXN702083,504659,Wallet,399.89,Success
TXN702084,503182,UPI,506.71,Pending
TXN702085,503258,Cash,872.97,Success
TXN702086,502383,UPI,490.36,Success
TXN702087,500566,,1129.39,Pending
TXN702088,503993,Wallet,-49.97,Failed
TXN702089,500183,Cash,151.52,Success
TXN702090,502353,UPI,824.73,Success
TXN702091,500520,UPI,716.09,Success
TXN702092,504651,Cash,248.5,Success
TXN702093,504746,Cash,1052.26,Failed
TXN702094,504436,UPI,1009.01,Success
TXN702095,501944,Cash,849.67,Success
TXN702096,504302,Cash,427.84,Success
TXN702097,504512,,1293.11,Failed
TXN702098,501622,Wallet,335.76,Success
TXN702099,502002,Credit Card,892.54,Success
TXN702100,504584,UPI,785.87,Success
TXN702101,501544,Debit Card,1304.62,Refunded
TXN702102,500298,Credit Card,402.51,Success
TXN702103,503005,,355.5,Success
TXN702104,502322,Wallet,671.65,Success
TXN702105,501998,Wallet,996.87,Failed
TXN702106,502920,Cash,799.32,Success
TXN702107,501760,Cash,1392.81,Pending
TXN702108,501416,Wallet,470.42,Failed
TXN702109,503330,Debit Card,481.18,Failed
TXN702110,503136,UPI,1153.48,Success
TXN702111,501202,Credit Card,905.63,Success
TXN702112,500316,UPI,915.67,Success
TXN702113,503512,Credit Card,1052.41,Refunded
TXN702114,501425,UPI,1097.78,Success
TXN702115,500034,UPI,1203.75,Success
TXN702116,504168,UPI,659.84,Success
TXN702117,501749,Wallet,121.58,Success
TXN702118,504027,Debit Card,322.64,Failed
TXN702119,502835,UPI,983.86,Success
TXN702120,500332,Debit Card,229.08,Success
TXN702121,503315,UPI,1135.74,Success
TXN702122,500626,Debit Card,149.77,Refunded
TXN702123,500336,UPI,150.05,Failed
TXN702124,503647,UPI,1004.61,Success
TXN702125,500584,Cash,1017.14,Refunded
TXN702126,502887,UPI,710.1,Pending
TXN702127,501134,UPI,430.77,Success
TXN702128,503254,UPI,-77.73,Success
TXN702129,504764,UPI,1275.11,Success
TXN702130,501717,Cash,600.29,Success
TXN702131,501531,UPI,975.82,Success
TXN702132,501705,Cash,634.79,Success
TXN702134,500940,,440.29,Success
TXN702135,501422,Cash,935.63,Success
TXN702136,500907,,236.62,Failed
TXN702137,502200,,335.11,Success
TXN702138,504795,Debit Card,311.6,Refunded
TXN702139,500958,UPI,403.33,Failed
TXN702140,502264,UPI,707.41,Success
TXN702141,503053,Wallet,289.03,Success
TXN702142,500769,Cash,1335.22,Pending
TXN702143,500935,UPI,738.76,Success
TXN702144,502444,Cash,637.72,Success
TXN702145,504613,Wallet,1196.15,Success
TXN702146,501438,Cash,921.94,Success
TXN702147,501914,UPI,379.26,Success
TXN702148,500092,Cash,1363.61,Success
TXN702149,503572,Cash,243.73,Refunded
TXN702150,501701,UPI,509.66,Success
TXN702151,503212,UPI,578.63,Success
TXN702152,503903,Cash,327.57,Success
TXN702153,502388,Debit Card,726.91,Success
TXN702154,502925,Wallet,1395.48,Failed
TXN702155,500676,,892.02,Failed
TXN702156,504342,UPI,1031.65,Success
TXN702157,501397,Cash,680.52,Success
TXN702158,503884,Debit Card,1025.43,Success
TXN702159,502400,Wallet,1398.89,Success
TXN702160,502903,,214.89,Success
TXN702161,500323,,850.63,Failed
TXN702162,501073,UPI,1015.3,Pending
TXN702163,500771,Cash,536.45,Failed
TXN702164,503142,,1091.49,Success
TXN702165,503688,Cash,1356.37,Pending
TXN702166,500612,UPI,412.67,Failed
TXN702167,503376,Cash,564.64,Success
TXN702168,504509,Credit Card,577.89,Success
TXN702169,501360,Wallet,895.59,Success
TXN702170,502058,UPI,175.38,Success
TXN702171,502162,Wallet,570.49,Success
TXN702172,502950,Cash,598.04,Success
TXN702173,504440,UPI,1115.35,Success
TXN702174,501686,,1035.79,Success
TXN702175,504588,Credit Card,149.83,Success
TXN702176,500600,Credit Card,403.18,Success
TXN702177,504835,UPI,580.6,Success
TXN702178,501081,,595.8,Failed
TXN702179,503580,Cash,679.55,Failed
TXN702180,502568,Cash,845.64,Refunded
TXN702181,502290,Debit Card,722.69,Success
TXN702182,500091,Debit Card,502.93,Success
TXN702183,500838,Wallet,522.81,Success
TXN702184,500970,,154.95,Failed
TXN702185,501404,UPI,403.38,Success
TXN702186,502479,Cash,743.36,Success
TXN702187,503995,UPI,435.13,Failed
TXN702188,502046,UPI,1293.51,Success
TXN702189,504381,Credit Card,126.54,Success
TXN702190,501490,UPI,1146.02,Success
TXN702191,502144,Cash,920.66,Success
TXN702192,501000,,1238.16,Success
TXN702193,500155,Cash,646.15,Pending
TXN702194,501945,UPI,1084.11,Success
TXN702195,501724,Cash,478.8,Success
TXN702196,502414,Debit Card,283.8,Success
TXN702197,503195,Debit Card,948.82,Success
TXN702198,502809,Debit Card,1329.03,Success
TXN702199,504998,UPI,451.76,Success
TXN702200,500793,Cash,253.72,Success
TXN702201,501066,UPI,698.91,Success
TXN702202,503121,,1292.95,Pending
TXN702203,500950,Cash,365.24,Success
TXN702204,501091,UPI,541.92,Success
TXN702205,501801,,1142.44,Success
TXN702206,502121,Cash,768.96,Failed
TXN702207,502922,Cash,1088.77,Success
TXN702208,502943,Cash,934.48,Success
TXN702209,503608,UPI,651.98,Success
TXN702210,504358,UPI,553.42,Success
TXN702211,504178,Credit Card,1037.66,Success
TXN702212,501506,UPI,1066.81,Success
TXN702213,502747,Cash,1144.11,Success
TXN702214,503004,Wallet,147.84,Pending
TXN702215,502587,UPI,-89.65,Pending
TXN702216,502686,Wallet,780.24,Failed
TXN702217,502451,Cash,145.86,Success
TXN702218,502645,Wallet,779.71,Success
TXN702219,501390,Cash,210.9,Failed
TXN702220,500394,Cash,177.24,Pending
TXN702221,501790,UPI,1100.82,Success
TXN702222,500754,Credit Card,837.5,Success
TXN702223,504106,Debit Card,1394.05,Success
TXN702224,504868,UPI,985.84,Success
TXN702225,500542,Cash,1172.42,Success
TXN702226,500130,Wallet,286.23,Success
TXN702227,501930,Credit Card,146.64,Success
TXN702228,502712,Wallet,404.4,Failed
TXN702229,500919,Credit Card,513.83,Failed
TXN702230,502088,Cash,193.96,Success
TXN702231,504965,Cash,552.7,Success
TXN702232,501685,Debit Card,1340.29,Failed
TXN702233,503798,,1381.13,Success
TXN702234,501529,,1309.91,Success
TXN702235,503597,Wallet,425.26,Success
TXN702236,501666,Cash,1295.08,Failed
TXN702237,503090,Cash,850.98,Success
TXN702238,502161,Debit Card,953.88,Failed
TXN702239,502074,,435.22,Success
TXN702240,500057,,981.9,Success
TXN702241,501835,Wallet,239.73,Success
TXN702242,501162,Cash,861.66,Pending
TXN702243,504626,UPI,741.52,Success
TXN702244,501667,Credit Card,786.66,Success
TXN702245,504920,UPI,842.31,Refunded
TXN702246,503478,Debit Card,1088.6,Refunded
TXN702247,500704,Wallet,615.38,Success
TXN702248,502151,Wallet,1313.25,Failed
TXN702249,500116,UPI,1386.1,Failed
TXN702250,503763,Cash,615.28,Failed
TXN702251,504636,Cash,806.28,Success
TXN702252,501769,UPI,-80.0,Success
TXN702253,501990,UPI,503.81,Success
TXN702254,500478,Debit Card,1239.11,Success
TXN702255,503944,,225.69,Success
TXN702256,502068,Debit Card,1255.6,Success
TXN702257,501597,Wallet,342.45,Success
TXN702258,504900,Cash,903.13,Success
TXN702259,500243,Cash,640.56,Success
TXN702260,503896,UPI,171.69,Success
TXN702261,501342,UPI,598.9,Success
TXN702262,502437,UPI,1130.87,Success
TXN702263,500268,Wallet,122.91,Success
TXN702264,504975,Cash,254.97,Failed
TXN702265,502664,Debit Card,1133.92,Failed
TXN702266,501460,UPI,653.84,Failed
TXN702267,504877,,490.96,Failed
TXN702268,503806,Cash,577.92,Success
TXN702269,502097,UPI,349.8,Success
TXN702270,501904,Credit Card,168.94,Success
TXN702271,501070,UPI,184.6,Failed
TXN702272,503602,Debit Card,894.74,Failed
TXN702273,504824,Cash,213.45,Failed
TXN702274,501681,Cash,1023.52,Failed
TXN702275,502103,,933.41,Success
TXN702276,504152,Debit Card,1149.62,Failed
TXN702277,504566,Credit Card,669.77,Success
TXN702278,503953,Wallet,159.3,Success
TXN702279,502435,Credit Card,650.98,Success
TXN702280,501377,,1163.83,Success
TXN702281,502385,UPI,1019.9,Success
TXN702282,504410,Cash,795.44,Failed
TXN702283,504637,Cash,893.19,Success
TXN702284,501871,UPI,700.95,Success
TXN702285,504261,Cash,685.22,Failed
TXN702286,503209,Debit Card,401.38,Success
TXN702287,503063,Debit Card,1334.59,Pending
TXN702288,501512,Wallet,1348.07,Success
TXN702289,504467,Credit Card,266.92,Failed
TXN702290,502522,Cash,295.35,Success
TXN702291,500391,Wallet,372.76,Success
TXN702292,501658,Debit Card,350.37,Failed
TXN702293,501553,Wallet,1230.74,Success
TXN702294,501092,Cash,-31.13,Success
TXN702295,500894,,432.85,Success
TXN702296,500993,Debit Card,224.14,Success
TXN702297,502486,Cash,1293.57,Success
TXN702298,504291,,361.04,Failed
TXN702299,502369,UPI,192.61,Success
TXN702300,502653,Debit Card,1115.07,Failed
TXN702301,501892,Cash,268.38,Success
TXN702302,504150,Credit Card,1132.13,Success
TXN702303,503877,Cash,756.2,Pending
TXN702304,503179,Cash,504.38,Success
TXN702305,502822,,470.71,Success
TXN702306,502258,Wallet,923.32,Success
TXN702307,503550,Cash,254.17,Success
TXN702308,504541,Wallet,176.6,Success
TXN702309,501782,Wallet,1116.7,Success
TXN702310,503252,Debit Card,1253.78,Success
TXN702311,504048,UPI,890.51,Pending
TXN702312,504625,Cash,326.79,Success
TXN702313,502331,UPI,610.45,Failed
TXN702314,501719,Credit Card,336.53,Success
TXN702315,502376,Cash,832.04,Success
TXN702316,501949,Credit Card,1298.06,Success
TXN702317,502525,Wallet,385.29,Failed
TXN702318,502429,,295.01,Success
TXN702319,503031,Credit Card,188.53,Success
TXN702320,501631,Wallet,556.21,Success
TXN702321,501301,,239.71,Pending
TXN702322,501110,Cash,484.23,Success
TXN702323,503730,,893.29,Success
TXN702324,502765,Cash,1026.81,Success
TXN702325,502015,Debit Card,181.57,Success
TXN702326,500232,Debit Card,1202.73,Success
TXN702327,504321,Cash,1292.04,Failed
TXN702328,504120,Wallet,441.61,Failed
TXN702329,500580,,1294.07,Success
TXN702330,504532,Cash,1373.2,Failed
TXN702331,503391,Debit Card,1081.61,Failed
TXN702332,501031,Credit Card,679.63,Failed
TXN702333,502688,Debit Card,1321.79,Failed
TXN702334,500696,,768.11,Success
TXN702335,500654,Cash,376.12,Success
TXN702336,500150,UPI,1070.17,Success
TXN702337,504950,,935.79,Success
TXN702338,503790,UPI,398.77,Success
TXN702339,502622,Debit Card,238.35,Pending
TXN702340,504198,UPI,671.69,Success
TXN702341,503499,Debit Card,593.17,Success
TXN702342,503792,Cash,983.27,Success
TXN702343,501060,UPI,1178.51,Success
TXN702344,500588,UPI,629.16,Success
TXN702345,503678,,1273.51,Success
TXN702346,502524,,208.11,Pending
TXN702347,504275,Cash,603.47,Success
TXN702348,504865,Debit Card,1223.96,Failed
TXN702349,504825,UPI,554.65,Success
TXN702350,501746,UPI,1143.59,Success
TXN702351,500001,Wallet,693.36,Success
TXN702352,500521,,976.09,Success
TXN702353,501750,Cash,924.92,Refunded
TXN702354,501120,UPI,905.58,Pending
TXN702355,503893,Cash,160.8,Refunded
TXN702356,500983,Cash,628.55,Failed
TXN702357,501497,UPI,715.56,Success
TXN702358,503528,Cash,362.19,Pending
TXN702359,500665,Debit Card,1079.08,Pending
TXN702360,500723,UPI,1264.55,Success
TXN702361,503619,Cash,187.41,Failed
TXN702362,500331,Cash,412.09,Success
TXN702363,500823,Credit Card,983.76,Success
TXN702364,503972,Debit Card,591.37,Success
TXN702365,500484,Cash,839.66,Failed
TXN702366,503056,Cash,1136.68,Success
TXN702367,502579,UPI,589.82,Pending
TXN702368,503940,Debit Card,666.8,Failed
TXN702369,500027,Cash,1230.8,Success
TXN702370,503577,Cash,431.62,Failed
TXN702371,502284,Credit Card,906.62,Success
TXN702372,504931,Cash,1232.12,Pending
TXN702373,503917,Wallet,883.76,Success
TXN702374,504142,UPI,1021.53,Success
TXN702375,500565,UPI,180.7,Success
TXN702376,500167,Cash,268.07,Success
TXN702377,501844,UPI,725.36,Success
TXN702378,504016,Credit Card,680.73,Success
TXN702379,503690,Cash,915.28,Success
TXN702380,503842,,876.4,Success
TXN702381,504593,Cash,1020.01,Success
TXN702382,504577,Debit Card,524.79,Success
TXN702383,500625,Cash,951.76,Failed
TXN702384,500703,,320.23,Success
TXN702385,502791,Cash,376.89,Success
TXN702386,504439,Debit Card,1028.38,Success
TXN702387,502212,,415.45,Success
TXN702388,500475,Debit Card,1152.52,Success
TXN702389,500860,Cash,562.43,Failed
TXN702390,503298,,234.98,Failed
TXN702391,504446,Credit Card,1313.91,Failed
TXN702392,501603,Cash,264.6,Refunded
TXN702393,502075,UPI,191.48,Failed
TXN702394,501863,,926.09,Success
TXN702395,501408,Wallet,1124.48,Success
TXN702396,504941,,1385.73,Success
TXN702397,501479,Wallet,1327.44,Success
TXN702398,502505,,1299.5,Failed
TXN702399,501877,,218.78,Success
TXN702400,500934,Wallet,351.49,Refunded
TXN702401,502208,UPI,1111.52,Success
TXN702402,503751,Credit Card,1227.64,Success
TXN702403,502715,UPI,865.51,Refunded
TXN702404,500582,Wallet,1371.96,Success
TXN702405,501290,Credit Card,772.1,Success
TXN702406,504126,Wallet,821.77,Pending
